"﻿""type""",title,url,meta,type
video,Meeting the maximum guests,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-videos-college-training/video/MTU4NQ%3D%3D,"Duration: 10 min, 40 sec",video
video,Cycle Sort,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-videos-college-training/video/OTk4,"Duration: 18 min, 5 sec",video
video,Heap Sort,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-videos-college-training/video/MTQyNg%3D%3D,"Duration: 12 min, 53 sec",video
video,Counting Sort,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-videos-college-training/video/MTQyNQ%3D%3D,"Duration: 19 min, 31 sec",video
video,Radix Sort,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-videos-college-training/video/MTQyOA%3D%3D,"Duration: 15 min, 25 sec",video
video,Bucket Sort,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-videos-college-training/video/MTU1MQ%3D%3D,"Duration: 17 min, 12 sec",video
video,Minimum sum,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-problems-college-training/problem/minimum-sum4058,Accuracy: 17.14%,
video,Form the Largest Number,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-problems-college-training/problem/largest-number-formed-from-an-array1117,Accuracy: 37.82%,
video,Make array elements unique,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Sorting-problems-college-training/problem/make-array-elements-unique--170645,Accuracy: 51.43%,
video,Sorted Array Search,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-practice-college-training/problem/who-will-win-1587115621,Accuracy: 48.03%,
video,Count 1's in binary array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-practice-college-training/problem/count-1s-in-binary-array-1587115620,Accuracy: 49.3%,
video,Peak element,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-practice-college-training/problem/peak-element,Accuracy: 38.86%,
video,Majority Element,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-practice-college-training/problem/majority-element-1587115620,Accuracy: 27.82%,
video,Binary Search (Iterative),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/MTQzNw%3D%3D,"Duration: 11 min, 12 sec",video
video,Binary Search (Recursive),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/MTQzOA%3D%3D,"Duration: 9 min, 17 sec",video
video,Analysis of Binary Search,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/MTQzNg%3D%3D,"Duration: 9 min, 18 sec",video
video,Index of first Occurrence in Sorted,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/MTU5MA%3D%3D,"Duration: 8 min, 58 sec",video
video,Index of last Occurrence in Sorted,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/MTU5MQ%3D%3D,"Duration: 8 min, 48 sec",video
video,Count Occurrences in Sorted,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/MTU5Mg%3D%3D,"Duration: 5 min, 14 sec",video
video,Count 1s in a Sorted Binary Array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/MTU5Mw%3D%3D,"Duration: 6 min, 9 sec",video
video,Square root,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/MTU4OA%3D%3D,"Duration: 8 min, 29 sec",video
video,Search in Infinite Sized Array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/MTU4OQ%3D%3D,"Duration: 10 min, 19 sec",video
video,Search in Sorted Rotated Array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/MTU5Nw%3D%3D,"Duration: 15 min, 44 sec",video
video,Find a Peak Element,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/MTU5NA%3D%3D,"Duration: 10 min, 59 sec",video
video,Two Pointers Approach,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/NzAyMQ%3D%3D,"Duration: 11 min, 6 sec",video
video,Triplet in a Sorted Array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/NzAyMg%3D%3D,"Duration: 8 min, 26 sec",video
video,Median of Two Sorted Arrays,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/NzAzNQ%3D%3D,"Duration: 18 min, 34 sec",video
video,Repeating Elements Part (1),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/MTg4NA%3D%3D,"Duration: 6 min, 19 sec",video
video,Repeating Elements Part (2),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/MTg4NQ%3D%3D,"Duration: 13 min, 47 sec",video
video,Allocate Minimum Pages (Naive Method),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/MjEyMA%3D%3D,"Duration: 8 min, 54 sec",video
video,Allocate Minimum Pages (Binary Search),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-videos-college-training/video/MjEyNw%3D%3D,"Duration: 11 min, 30 sec",video
video,Number of occurrence,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-problems-college-training/problem/number-of-occurrence2259,Accuracy: 59.34%,
video,Sorted and Rotated Minimum,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-problems-college-training/problem/minimum-element-in-a-sorted-and-rotated-array3611,Accuracy: 40.57%,
article,Binary Search (Recursive),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-notes-college-training/article/NzkxOQ%3D%3D,Last Updated: 2023-01-31,article
article,Binary Search Functions in C++ STL,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-notes-college-training/article/MjI5Mw%3D%3D,Last Updated: 2023-10-10,article
article,BinarySearch using Built-in Methods in Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-notes-college-training/article/MjI5Nw%3D%3D,Last Updated: 2025-01-08,article
article,Ternary Search,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-notes-college-training/article/OTA5MQ%3D%3D,Last Updated: 2023-05-03,article
article,Sample Problems on Searching,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-notes-college-training/article/MjYwMg%3D%3D,Last Updated: 2023-10-10,article
article,Index of first Occurrence and last Occurrence in Sorted,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-notes-college-training/article/NzIxNA%3D%3D,Last Updated: 2024-02-26,article
article,Count Occurrences in Sorted,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-notes-college-training/article/NzkyNw%3D%3D,Last Updated: 2023-01-31,article
article,Count 1s in a Sorted Binary Array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-notes-college-training/article/NzkyMw%3D%3D,Last Updated: 2023-01-31,article
article,Square root,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-notes-college-training/article/NzkyNA%3D%3D,Last Updated: 2023-01-31,article
article,Search in an Infinite Sized Array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-notes-college-training/article/ODU5OQ%3D%3D,Last Updated: 2023-03-27,article
article,Find a Peak Element,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-notes-college-training/article/MTAxMDQ%3D,Last Updated: 2023-10-12,article
article,Median of Two Sorted Arrays,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-notes-college-training/article/NzkyOQ%3D%3D,Last Updated: 2023-01-31,article
article,Allocate Minimum Pages,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Searching-notes-college-training/article/NzkzMA%3D%3D,Last Updated: 2023-01-31,article
article,Introduction to Trees,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/MjM0NQ%3D%3D,Last Updated: 2022-07-01,article
article,Application of Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/Njc3NA%3D%3D,Last Updated: 2023-12-01,article
article,Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/OTMyNA%3D%3D,Last Updated: 2023-05-14,article
article,Binary Tree Traversals,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/ODM3Mw%3D%3D,Last Updated: 2023-02-27,article
article,"Implementation of Inorder, Preorder and Postorder Traversal",https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/NzY0Ng%3D%3D,Last Updated: 2023-01-10,article
article,Height of Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/ODM3Nw%3D%3D,Last Updated: 2023-02-27,article
article,Print Nodes at K Distance,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/ODM3OA%3D%3D,Last Updated: 2023-02-27,article
article,Level Order Traversal of a Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/ODM3OQ%3D%3D,Last Updated: 2023-02-27,article
article,Size of Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/ODM4MA%3D%3D,Last Updated: 2023-02-27,article
article,Maximum in Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/ODM4MQ%3D%3D,Last Updated: 2023-02-27,article
article,"Left, Right, Top and Bottom View of a Binary Tree",https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/MjM1OA%3D%3D,Last Updated: 2023-11-25,article
article,Check for Balanced Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/ODM4NQ%3D%3D,Last Updated: 2023-02-27,article
article,Maximum width of Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/ODM4Ng%3D%3D,Last Updated: 2023-02-27,article
article,Construct Binary Tree from Inorder and Preorder,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/ODM4Nw%3D%3D,Last Updated: 2023-02-28,article
article,Tree Traversal in Spiral Form,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/ODM4OA%3D%3D,Last Updated: 2023-02-28,article
article,Diameter of a Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/ODM5MA%3D%3D,Last Updated: 2023-02-28,article
article,Finding LCA in Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/MjM1MQ%3D%3D,Last Updated: 2022-07-01,article
article,Burn a Binary Tree From a Leaf,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/ODM5MQ%3D%3D,Last Updated: 2023-02-28,article
article,Serialize and Deserialize a Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/OTMyOA%3D%3D,Last Updated: 2023-05-15,article
article,Iterative Preorder Traversal,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/ODAwNg%3D%3D,Last Updated: 2023-02-03,article
article,Insertion in a Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/MjM0OQ%3D%3D,Last Updated: 2023-12-27,article
article,Deletion in a Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/MjM1MA%3D%3D,Last Updated: 2022-07-01,article
article,Threaded Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/MjM2Mw%3D%3D,Last Updated: 2022-07-01,article
article,Sample Problems on Trees,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-notes-college-training/article/MjYwOA%3D%3D,Last Updated: 2022-07-01,article
video,Tree Data Structure,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI2Nw%3D%3D,"Duration: 4 min, 27 sec",video
video,Application of Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI2OA%3D%3D,"Duration: 4 min, 44 sec",video
video,Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI2OQ%3D%3D,"Duration: 6 min, 29 sec",video
video,Tree Traversal,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI3MA%3D%3D,"Duration: 9 min, 5 sec",video
video,Implementation of Inorder Traversal,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI3MQ%3D%3D,"Duration: 8 min, 24 sec",video
video,Implementation of Preorder Traversal,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI3Mg%3D%3D,"Duration: 5 min, 26 sec",video
video,Implementation of Postorder Traversal,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI3Mw%3D%3D,"Duration: 4 min, 25 sec",video
video,Height of Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI3OQ%3D%3D,"Duration: 7 min, 40 sec",video
video,Print Nodes at K distance,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI4MA%3D%3D,"Duration: 6 min, 22 sec",video
video,Level Order Traversal,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI3NA%3D%3D,"Duration: 10 min, 27 sec",video
video,Level Order Traversal Line by Line (Part 1),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI3NQ%3D%3D,"Duration: 6 min, 9 sec",video
video,Level Order Traversal Line by Line (Part 2),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI3Ng%3D%3D,"Duration: 3 min, 45 sec",video
video,Size of Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI3Nw%3D%3D,"Duration: 12 min, 17 sec",video
video,Maximum in Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI3OA%3D%3D,"Duration: 8 min, 57 sec",video
video,Print Left View of Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI4MQ%3D%3D,"Duration: 9 min, 34 sec",video
video,Children Sum Property,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI4Mg%3D%3D,"Duration: 6 min, 27 sec",video
video,Check for Balanced Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI4Mw%3D%3D,"Duration: 11 min, 39 sec",video
video,Maximum Width of Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI4NA%3D%3D,"Duration: 4 min, 59 sec",video
video,Convert Binary Tree to Doubly Linked List,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI4NQ%3D%3D,"Duration: 15 min, 23 sec",video
video,Construct Binary Tree from Inorder and Preorder,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTI4Ng%3D%3D,"Duration: 20 min, 10 sec",video
video,Tree Traversal in Spiral Form,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTM4MA%3D%3D,"Duration: 21 min, 41 sec",video
video,Diameter of a Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTQ0Mw%3D%3D,"Duration: 15 min, 26 sec",video
video,LCA of Binary Tree (Part 1),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTQ0NQ%3D%3D,"Duration: 12 min, 57 sec",video
video,LCA of Binary Tree (Part 2),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTQ0Ng%3D%3D,"Duration: 10 min, 52 sec",video
video,Burn a Binary Tree from a Leaf,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTQ2MA%3D%3D,"Duration: 16 min, 44 sec",video
video,Count nodes in a Complete Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTQ3NA%3D%3D,"Duration: 18 min, 28 sec",video
video,Serialize and Deserialize a Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTU2NQ%3D%3D,"Duration: 19 min, 16 sec",video
video,Iterative Inorder Traversal,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTQ3Nw%3D%3D,"Duration: 10 min, 15 sec",video
video,Iterative Preorder Traversal (Simple),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTQ3OA%3D%3D,"Duration: 6 min, 52 sec",video
video,Iterative Preorder Traversal (Space Optimized),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-videos-college-training/video/MTQ3OQ%3D%3D,"Duration: 9 min, 53 sec",video
video,Height of Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-practice-college-training/problem/height-of-binary-tree,Accuracy: 78.58%,
video,Diameter of a Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-practice-college-training/problem/diameter-of-binary-tree,Accuracy: 47.37%,
video,Inorder Traversal,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-practice-college-training/problem/inorder-traversal,Accuracy: 67.15%,
video,Maximum path sum,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-practice-college-training/problem/maximum-path-sum-from-any-node,Accuracy: 42.92%,
video,Level order traversal,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-practice-college-training/problem/level-order-traversal,Accuracy: 70.31%,
video,Mirror Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-problems-college-training/problem/mirror-tree,Accuracy: 72.67%,
video,Construct Tree from Inorder & Preorder,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-problems-college-training/problem/construct-tree-1,Accuracy: 34.59%,
video,Tree Boundary Traversal,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-problems-college-training/problem/boundary-traversal-of-binary-tree,Accuracy: 23.33%,
video,K Sum Paths,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Tree-problems-college-training/problem/k-sum-paths,Accuracy: 44.73%,
video,Search a node in BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-problems-college-training/problem/search-a-node-in-bst,Accuracy: 68.46%,
video,Binary Search Tree(Background),https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTE4Ng%3D%3D,"Duration: 6 min, 40 sec",video
video,Binary Search Tree(Introduction),https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTE4Nw%3D%3D,"Duration: 8 min, 20 sec",video
video,Search in BST (Introduction),https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTE4OA%3D%3D,"Duration: 3 min, 49 sec",video
video,Search in BST C++,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTE4OQ%3D%3D,"Duration: 7 min, 37 sec",video
video,Search in BST Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTE5MA%3D%3D,"Duration: 7 min, 7 sec",video
video,Insert in BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTE5MQ%3D%3D,"Duration: 3 min, 31 sec",video
video,Insert in BST C++,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTE5Mg%3D%3D,"Duration: 7 min, 19 sec",video
video,Insert in BST Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTE5NA%3D%3D,"Duration: 7 min, 28 sec",video
video,Deletion in BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTE5Mw%3D%3D,"Duration: 5 min, 2 sec",video
video,BST deletion in C++,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTE5NQ%3D%3D,"Duration: 8 min, 19 sec",video
video,BST Deletion in Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTE5Ng%3D%3D,"Duration: 8 min, 1 second",video
video,Floor in BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTE5OA%3D%3D,"Duration: 7 min, 36 sec",video
video,Floor in BST in CPP,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTE5Nw%3D%3D,"Duration: 4 min, 8 sec",video
video,Floor in BST Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTIxMA%3D%3D,"Duration: 3 min, 31 sec",video
video,Ceil in BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTE5OQ%3D%3D,"Duration: 7 min, 42 sec",video
video,Self Balancing BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTIwMA%3D%3D,"Duration: 9 min, 55 sec",video
video,AVL Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTIwMQ%3D%3D,"Duration: 13 min, 9 sec",video
video,Red Black Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTIwMg%3D%3D,"Duration: 7 min, 24 sec",video
video,Applications of BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTIwMw%3D%3D,"Duration: 5 min, 43 sec",video
video,Ceiling on left side in an array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTIwNg%3D%3D,"Duration: 7 min, 9 sec",video
video,Find Kth Smallest in BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTIwOA%3D%3D,"Duration: 12 min, 32 sec",video
video,Check for BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTIwNw%3D%3D,"Duration: 14 min, 52 sec",video
video,Fix BST with Two Nodes Swapped,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTIwOQ%3D%3D,"Duration: 11 min, 39 sec",video
video,Pair Sum with given BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTI4Nw%3D%3D,"Duration: 10 min, 1 second",video
video,Vertical Sum in a Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTQyMw%3D%3D,"Duration: 14 min, 2 sec",video
video,Vertical Traversal of Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTQyNA%3D%3D,"Duration: 16 min, 9 sec",video
video,Top View of Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTQzMg%3D%3D,"Duration: 13 min, 28 sec",video
video,Bottom View of Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-videos-college-training/video/MTQzMQ%3D%3D,"Duration: 13 min, 48 sec",video
video,Check for BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-practice-college-training/problem/check-for-bst,Accuracy: 25.37%,
video,Lowest Common Ancestor in a BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-practice-college-training/problem/lowest-common-ancestor-in-a-bst,Accuracy: 65.2%,
video,Pair Sum in BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-practice-college-training/problem/find-a-pair-with-given-target-in-bst,Accuracy: 44.02%,
video,k-th Smallest in BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-practice-college-training/problem/find-k-th-smallest-element-in-bst,Accuracy: 43.53%,
video,Fixing Two nodes of a BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-practice-college-training/problem/fixed-two-nodes-of-a-bst,Accuracy: 53.68%,
article,Introduction to Binary Search Trees,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-notes-college-training/article/ODAyNw%3D%3D,Last Updated: 2023-02-07,article
article,Binary Search Tree (Search and Insert),https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-notes-college-training/article/NzU4MA%3D%3D,Last Updated: 2022-12-29,article
article,Deletion in a Binary Search Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-notes-college-training/article/ODAzMA%3D%3D,Last Updated: 2023-02-07,article
article,Floor in BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-notes-college-training/article/ODAzMQ%3D%3D,Last Updated: 2023-02-07,article
article,Ceil in BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-notes-college-training/article/ODAzMg%3D%3D,Last Updated: 2023-02-07,article
article,Self Balancing BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-notes-college-training/article/NzM0OQ%3D%3D,Last Updated: 2024-05-01,article
article,Introduction to AVL Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-notes-college-training/article/MjM2Mg%3D%3D,Last Updated: 2024-05-01,article
article,Red Black Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-notes-college-training/article/NjUyOQ%3D%3D,Last Updated: 2024-05-01,article
article,Applications of BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-notes-college-training/article/NzM1MA%3D%3D,Last Updated: 2022-12-18,article
article,Find Kth Smallest in BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-notes-college-training/article/ODAzMw%3D%3D,Last Updated: 2023-02-07,article
article,Check for BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-notes-college-training/article/ODAzNA%3D%3D,Last Updated: 2023-03-30,article
article,Fix BST with two nodes swapped,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-notes-college-training/article/ODAzNQ%3D%3D,Last Updated: 2023-02-07,article
article,Pair Sum with given BST,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-notes-college-training/article/ODAzNg%3D%3D,Last Updated: 2023-03-30,article
article,Vertical Sum in a Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-notes-college-training/article/ODAzNw%3D%3D,Last Updated: 2024-05-01,article
article,Top View of Binary Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-notes-college-training/article/ODAzOA%3D%3D,Last Updated: 2023-02-08,article
article,Finding LCA in Binary Search Tree,https://www.geeksforgeeks.org/batch/dsa-jiit/track/bst-notes-college-training/article/MjM2MQ%3D%3D,Last Updated: 2024-05-01,article
video,N-Queen Problem,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Backtracking-practice-college-training/problem/n-queen-problem0315,Accuracy: 35.43%,
video,Target Sum Combinations,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Backtracking-practice-college-training/problem/combination-sum-1587115620,Accuracy: 28.28%,
video,Possible Words From Phone Digits,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Backtracking-practice-college-training/problem/possible-words-from-phone-digits-1587115620,Accuracy: 52.79%,
video,Solve the Sudoku,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Backtracking-practice-college-training/problem/solve-the-sudoku-1587115621,Accuracy: 37.98%,
video,Introduction to Graph,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/MTU1MDA%3D,"Duration: 8 min, 53 sec",video
video,Graph Representation (Adjacency Matrix),https://www.geeksforgeeks.org/batch/dsa-jiit/track/Graph-videos-college-training/video/OTE2,"Duration: 7 min, 17 sec",video
